timestamp,actual_temperature,predicted_temperature,reason
2025-04-13 10:03:53,13.437,19.49114990234375,Single deviation > 3°C
2025-04-13 11:25:32,15.125,20.84423828125,Single deviation > 3°C
2025-04-13 11:34:13,11.562,7.506242752075195,Single deviation > 3°C
2025-04-13 12:37:01,15.625,20.882797241210938,Single deviation > 3°C
2025-04-13 12:45:43,11.0,7.615991115570068,Single deviation > 3°C
2025-04-13 14:00:52,16.687,20.852895736694336,Single deviation > 3°C
2025-04-13 14:01:54,11.5,14.569769859313965,Single deviation > 3°C
2025-04-13 15:11:56,14.937,20.85142707824707,Single deviation > 3°C
2025-04-13 15:20:38,10.687,7.227961540222168,Single deviation > 3°C
2025-04-13 16:27:35,16.25,20.978286743164062,Single deviation > 3°C
2025-04-13 16:36:20,11.062,7.800166130065918,Single deviation > 3°C
2025-04-13 17:39:08,12.312,16.576841354370117,Single deviation > 3°C
2025-04-13 17:47:18,10.625,7.047367572784424,Single deviation > 3°C
2025-04-13 18:55:21,17.687,20.915180206298828,Single deviation > 3°C
2025-04-13 18:56:23,12.062,16.020488739013672,Single deviation > 3°C
2025-04-13 19:05:31,11.062,7.820648670196533,Single deviation > 3°C
2025-04-13 20:10:20,16.75,20.914691925048828,Single deviation > 3°C
2025-04-13 20:11:22,11.562,14.629530906677246,Single deviation > 3°C
2025-04-13 21:22:50,14.5,20.79336929321289,Single deviation > 3°C
2025-04-13 22:25:37,15.562,20.921051025390625,Single deviation > 3°C
2025-04-13 22:35:31,11.062,7.963220596313477,Single deviation > 3°C
2025-04-13 23:33:10,13.562,19.356433868408203,Single deviation > 3°C
2025-04-14 00:33:46,13.75,19.65928840637207,Single deviation > 3°C
2025-04-14 01:36:37,16.437,21.034114837646484,Single deviation > 3°C
2025-04-14 02:39:24,17.062,20.87494468688965,Single deviation > 3°C
2025-04-14 02:40:26,11.75,15.004782676696777,Single deviation > 3°C
2025-04-14 03:39:45,16.625,20.918254852294922,Single deviation > 3°C
2025-04-14 04:41:11,14.25,20.318370819091797,Single deviation > 3°C
2025-04-14 05:42:43,13.812,19.820823669433594,Single deviation > 3°C
2025-04-14 06:43:08,13.0,18.101318359375,Single deviation > 3°C
2025-04-14 07:39:03,15.125,20.814592361450195,Single deviation > 3°C
2025-04-14 08:33:44,17.812,20.989709854125977,Single deviation > 3°C
2025-04-14 08:34:46,12.187,15.9515380859375,Single deviation > 3°C
2025-04-14 09:34:13,17.25,20.935047149658203,Single deviation > 3°C
2025-04-14 09:35:15,11.875,15.091444969177246,Single deviation > 3°C
2025-04-14 10:30:12,16.25,20.965959548950195,Single deviation > 3°C
2025-04-14 11:24:50,17.625,20.932777404785156,Single deviation > 3°C
2025-04-14 11:25:52,12.062,15.482903480529785,Single deviation > 3°C
2025-04-14 11:35:00,11.125,8.037667274475098,Single deviation > 3°C
2025-04-14 12:23:23,16.437,21.017467498779297,Single deviation > 3°C
2025-04-14 12:33:25,11.187,8.12838363647461,Single deviation > 3°C
2025-04-14 13:18:42,14.5,20.614727020263672,Single deviation > 3°C
2025-04-14 14:12:51,12.812,17.299531936645508,Single deviation > 3°C
2025-04-14 15:02:52,12.687,16.67020034790039,Single deviation > 3°C
2025-04-14 15:58:00,16.875,21.018840789794922,Single deviation > 3°C
2025-04-14 16:52:37,13.375,18.37548065185547,Single deviation > 3°C
2025-04-14 17:41:57,15.562,20.855857849121094,Single deviation > 3°C
2025-04-14 18:35:28,14.187,19.865842819213867,Single deviation > 3°C
2025-04-14 19:25:38,13.0,16.889177322387695,Single deviation > 3°C
2025-04-14 20:12:47,15.687,20.876571655273438,Single deviation > 3°C
2025-04-14 21:03:21,13.312,17.84418296813965,Single deviation > 3°C
2025-04-14 21:50:15,14.75,20.4739990234375,Single deviation > 3°C
2025-04-14 22:02:12,14.875,12.07105541229248,3+ consecutive deviations > 2°C
2025-04-14 22:41:20,16.5,21.104185104370117,Single deviation > 3°C
2025-04-14 22:53:37,14.875,12.190938949584961,3+ consecutive deviations > 2°C
2025-04-14 23:28:36,15.062,20.55714988708496,Single deviation > 3°C
2025-04-14 23:39:40,14.812,12.176932334899902,3+ consecutive deviations > 2°C
2025-04-15 00:14:40,14.562,20.13353729248047,Single deviation > 3°C
2025-04-15 01:44:39,16.25,20.860666275024414,Single deviation > 3°C
2025-04-15 02:31:05,14.625,20.14698600769043,Single deviation > 3°C
2025-04-15 03:16:39,17.25,20.978443145751953,Single deviation > 3°C
2025-04-15 04:01:49,13.312,17.41399574279785,Single deviation > 3°C
2025-04-15 04:43:19,17.125,21.013622283935547,Single deviation > 3°C
2025-04-15 05:26:05,15.812,21.01511573791504,Single deviation > 3°C
2025-04-15 06:10:48,14.25,19.23202133178711,Single deviation > 3°C
2025-04-15 06:56:44,13.875,18.234397888183594,Single deviation > 3°C
2025-04-15 08:31:32,14.25,18.9532413482666,Single deviation > 3°C
2025-04-15 09:18:52,13.437,17.00227928161621,Single deviation > 3°C
2025-04-15 11:39:21,13.5,16.844820022583008,Single deviation > 3°C
2025-04-15 13:09:03,14.812,19.94519805908203,Single deviation > 3°C
2025-04-15 13:54:39,16.875,20.681692123413086,Single deviation > 3°C
2025-04-15 14:38:42,13.75,17.21373748779297,Single deviation > 3°C
2025-04-15 15:23:40,13.687,17.201784133911133,Single deviation > 3°C
2025-04-15 16:05:39,13.5,16.666215896606445,Single deviation > 3°C
2025-04-15 17:36:22,15.25,20.101516723632812,Single deviation > 3°C
2025-04-15 18:21:46,16.687,20.70084571838379,Single deviation > 3°C
2025-04-15 19:07:58,15.375,20.312137603759766,Single deviation > 3°C
2025-04-15 21:21:04,14.687,19.876962661743164,Single deviation > 3°C
2025-04-15 22:00:53,13.75,18.429357528686523,Single deviation > 3°C
2025-04-15 22:41:20,17.625,21.15260124206543,Single deviation > 3°C
2025-04-15 23:24:19,15.5,20.83047866821289,Single deviation > 3°C
2025-04-16 00:05:09,16.562,21.242219924926758,Single deviation > 3°C
2025-04-16 00:46:29,15.875,21.093175888061523,Single deviation > 3°C
2025-04-16 01:00:54,14.687,11.91070556640625,3+ consecutive deviations > 2°C
2025-04-16 01:29:43,13.437,17.178932189941406,Single deviation > 3°C
2025-04-16 02:09:44,13.312,17.154333114624023,Single deviation > 3°C
2025-04-16 02:51:25,13.312,16.536542892456055,Single deviation > 3°C
2025-04-16 03:04:09,14.75,11.810667037963867,3+ consecutive deviations > 2°C
2025-04-16 03:31:57,14.875,20.405149459838867,Single deviation > 3°C
2025-04-16 04:13:40,15.875,20.907424926757812,Single deviation > 3°C
2025-04-16 04:55:49,15.562,20.814374923706055,Single deviation > 3°C
2025-04-16 05:41:33,13.25,17.105777740478516,Single deviation > 3°C
2025-04-16 06:21:38,15.812,21.01399040222168,Single deviation > 3°C
2025-04-16 07:04:05,15.75,20.8742733001709,Single deviation > 3°C
2025-04-16 07:46:13,17.375,20.779775619506836,Single deviation > 3°C
2025-04-16 08:28:45,15.625,20.910615921020508,Single deviation > 3°C
2025-04-16 09:10:07,14.937,20.65375518798828,Single deviation > 3°C
2025-04-16 09:52:53,14.937,20.582231521606445,Single deviation > 3°C
2025-04-16 10:36:53,14.625,19.99385643005371,Single deviation > 3°C
2025-04-16 11:20:48,13.062,16.887603759765625,Single deviation > 3°C
2025-04-16 12:01:42,17.125,20.79502296447754,Single deviation > 3°C
2025-04-16 12:43:08,17.75,20.891281127929688,Single deviation > 3°C
2025-04-16 13:26:37,14.562,20.154537200927734,Single deviation > 3°C
2025-04-16 14:09:37,13.312,17.707408905029297,Single deviation > 3°C
2025-04-16 14:52:36,16.812,20.761579513549805,Single deviation > 3°C
2025-04-16 15:34:28,12.5,15.809091567993164,Single deviation > 3°C
2025-04-16 15:45:56,14.875,11.91659164428711,3+ consecutive deviations > 2°C
2025-04-16 16:15:46,14.625,20.267093658447266,Single deviation > 3°C
2025-04-16 16:26:34,11.25,8.029876708984375,Single deviation > 3°C
2025-04-16 16:58:28,13.25,17.664588928222656,Single deviation > 3°C
2025-04-16 17:36:10,16.812,21.067825317382812,Single deviation > 3°C
2025-04-16 18:19:39,16.437,20.947357177734375,Single deviation > 3°C
2025-04-16 19:02:37,15.25,20.964818954467773,Single deviation > 3°C
2025-04-16 19:13:57,12.125,8.745213508605957,Single deviation > 3°C
2025-04-16 19:44:49,16.5,20.954872131347656,Single deviation > 3°C
2025-04-16 20:29:04,14.687,20.50567626953125,Single deviation > 3°C
2025-04-16 21:11:15,13.062,17.481082916259766,Single deviation > 3°C
2025-04-16 21:54:29,16.5,21.011457443237305,Single deviation > 3°C
2025-04-16 22:39:46,17.687,20.877344131469727,Single deviation > 3°C
2025-04-16 23:24:02,16.437,20.956836700439453,Single deviation > 3°C
2025-04-17 00:07:16,13.062,17.515825271606445,Single deviation > 3°C
2025-04-17 00:17:34,11.937,8.290875434875488,Single deviation > 3°C
2025-04-17 00:50:30,12.5,16.2155704498291,Single deviation > 3°C
2025-04-17 01:31:39,14.062,19.872596740722656,Single deviation > 3°C
2025-04-17 02:17:58,17.625,20.660797119140625,Single deviation > 3°C
2025-04-17 02:29:17,12.5,9.211474418640137,Single deviation > 3°C
2025-04-17 03:03:15,16.75,20.85468101501465,Single deviation > 3°C
2025-04-17 03:49:35,12.937,17.410804748535156,Single deviation > 3°C
2025-04-17 04:35:55,16.437,20.75221824645996,Single deviation > 3°C
2025-04-17 05:23:15,12.875,17.335081100463867,Single deviation > 3°C
2025-04-17 06:07:30,14.187,20.036033630371094,Single deviation > 3°C
2025-04-17 06:17:47,11.562,8.07249927520752,Single deviation > 3°C
2025-04-17 06:54:51,16.875,20.71131134033203,Single deviation > 3°C
2025-04-17 07:41:10,15.812,20.632583618164062,Single deviation > 3°C
